ANA_PUNTO_INGRESO	ANA_NUMERO_ANALISIS	NUMERO_ANALISIS	ANA_FECHA_ANALISIS	ANA_NUMERO_BOLETIN	ANA_CAMPO	ANA_LOTE	CAM_DESCRIPCION	ANA_ESPECIE	ANA_COSECHA	ECO_DESCRIPCION	ANA_CONTENIDO_PROTEICO	ANA_GRADO	ANA_FACTOR	ANA_IMPORTE_GASTOS	ANA_GLUTEN	ATI_PUNTO_INGRESO	ATI_NUMERO_ANALISIS	ATI_PUNTO_INGRESO_TICKET	ATI_NUMERO_TICKET	ATI_CERTIFICADO	NUMERO_TICKET	TIP_FECHA	TIP_KILOS_NETOS
1	106286	0001 00106286	04/01/2016	1711	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			95,5100	1071,00		1	106286	22	9639	Sí	0022 0000009639	22/12/2015 12:00:00 AM	24840
1	106286	0001 00106286	04/01/2016	1711	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			95,5100	1071,00		1	106286	22	9641	Sí	0022 0000009641	22/12/2015 12:00:00 AM	29120
1	106286	0001 00106286	04/01/2016	1711	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			95,5100	1071,00		1	106286	22	9643	Sí	0022 0000009643	22/12/2015 12:00:00 AM	28920
1	106286	0001 00106286	04/01/2016	1711	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			95,5100	1071,00		1	106286	22	9711	Sí	0022 0000009711	24/12/2015 12:00:00 AM	28020
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9432	Sí	0022 0000009432	16/12/2015 12:00:00 AM	28163
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9434	Sí	0022 0000009434	16/12/2015 12:00:00 AM	28027
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9438	Sí	0022 0000009438	14/12/2015 12:00:00 AM	25413
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9440	Sí	0022 0000009440	14/12/2015 12:00:00 AM	28788
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9442	Sí	0022 0000009442	15/12/2015 12:00:00 AM	29534
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9450	Sí	0022 0000009450	17/12/2015 12:00:00 AM	29122
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9454	Sí	0022 0000009454	17/12/2015 12:00:00 AM	26640
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9458	Sí	0022 0000009458	18/12/2015 12:00:00 AM	28480
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9460	Sí	0022 0000009460	18/12/2015 12:00:00 AM	28471
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9468	Sí	0022 0000009468	18/12/2015 12:00:00 AM	29580
1	106289	0001 00106289	28/12/2015	1470	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			97,2100	1683,00		1	106289	22	9470	Sí	0022 0000009470	18/12/2015 12:00:00 AM	27424
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9430	Sí	0022 0000009430	16/12/2015 12:00:00 AM	29083
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9436	Sí	0022 0000009436	16/12/2015 12:00:00 AM	30280
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9448	Sí	0022 0000009448	17/12/2015 12:00:00 AM	29380
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9452	Sí	0022 0000009452	17/12/2015 12:00:00 AM	29040
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9456	Sí	0022 0000009456	18/12/2015 12:00:00 AM	30120
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9466	Sí	0022 0000009466	18/12/2015 12:00:00 AM	29900
1	106290	0001 00106290	02/01/2016	1637	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			101,4600	1071,00		1	106290	22	9637	Sí	0022 0000009637	22/12/2015 12:00:00 AM	17700
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9474	Sí	0022 0000009474	18/12/2015 12:00:00 AM	29388
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9476	Sí	0022 0000009476	18/12/2015 12:00:00 AM	29800
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9478	Sí	0022 0000009478	18/12/2015 12:00:00 AM	31080
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9516	Sí	0022 0000009516	19/12/2015 12:00:00 AM	29131
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9518	Sí	0022 0000009518	19/12/2015 12:00:00 AM	29770
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9520	Sí	0022 0000009520	19/12/2015 12:00:00 AM	25944
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9526	Sí	0022 0000009526	19/12/2015 12:00:00 AM	30120
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9528	Sí	0022 0000009528	19/12/2015 12:00:00 AM	28696
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9556	Sí	0022 0000009556	20/12/2015 12:00:00 AM	29122
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9558	Sí	0022 0000009558	20/12/2015 12:00:00 AM	30162
1	106291	0001 00106291	30/12/2015	1566	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			90,0400	1683,00		1	106291	22	9566	Sí	0022 0000009566	20/12/2015 12:00:00 AM	30150
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9568	Sí	0022 0000009568	20/12/2015 12:00:00 AM	28523
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9592	Sí	0022 0000009592	21/12/2015 12:00:00 AM	29065
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9594	Sí	0022 0000009594	21/12/2015 12:00:00 AM	29760
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9596	Sí	0022 0000009596	21/12/2015 12:00:00 AM	30260
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9598	Sí	0022 0000009598	21/12/2015 12:00:00 AM	30100
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9600	Sí	0022 0000009600	21/12/2015 12:00:00 AM	28152
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9645	Sí	0022 0000009645	22/12/2015 12:00:00 AM	28696
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9647	Sí	0022 0000009647	22/12/2015 12:00:00 AM	29500
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9649	Sí	0022 0000009649	22/12/2015 12:00:00 AM	28631
1	106292	0001 00106292	02/01/2016	1727	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,1200	1530,00		1	106292	22	9727	Sí	0022 0000009727	26/12/2015 12:00:00 AM	28427
1	106293	0001 00106293	02/01/2016	1586	30812		SENA	GIRA	1516	GIRASOL COSECHA 15/16			95,7900	459,00		1	106293	22	9524	Sí	0022 0000009524	19/12/2015 12:00:00 AM	30280
1	106293	0001 00106293	02/01/2016	1586	30812		SENA	GIRA	1516	GIRASOL COSECHA 15/16			95,7900	459,00		1	106293	22	9560	Sí	0022 0000009560	20/12/2015 12:00:00 AM	29154
1	106293	0001 00106293	02/01/2016	1586	30812		SENA	GIRA	1516	GIRASOL COSECHA 15/16			95,7900	459,00		1	106293	22	9586	Sí	0022 0000009586	21/12/2015 12:00:00 AM	30080
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16708	Sí	0021 0000016708	22/12/2015 12:00:00 AM	27179
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16710	Sí	0021 0000016710	22/12/2015 12:00:00 AM	26520
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16712	Sí	0021 0000016712	22/12/2015 12:00:00 AM	26520
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16714	Sí	0021 0000016714	22/12/2015 12:00:00 AM	29200
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16715	Sí	0021 0000016715	24/12/2015 12:00:00 AM	28020
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16716	Sí	0021 0000016716	24/12/2015 12:00:00 AM	27400
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16717	Sí	0021 0000016717	24/12/2015 12:00:00 AM	29100
1	106311	0001 00106311	02/01/2016	1721	407		LA ESTRELLA (LOTE L)	CEBA	1516	CEBADA FORRAJERA COSECHA 15/16		3	96,5500			1	106311	21	16721	Sí	0021 0000016721	23/12/2015 12:00:00 AM	25280
1	106315	0001 00106315	02/01/2016	316	1281		LA PORFIA	CECE	1516	CEBADA CERVECERA COSECHA 15/16	10,5000	2	90,0000			1	106315	21	16706	Sí	0021 0000016706	18/12/2015 12:00:00 AM	32045
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74768	Sí	0001 0000074768	11/12/2015 12:00:00 AM	30867
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74774	Sí	0001 0000074774	11/12/2015 12:00:00 AM	29591
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74776	Sí	0001 0000074776	11/12/2015 12:00:00 AM	30229
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74778	Sí	0001 0000074778	11/12/2015 12:00:00 AM	27956
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74803	Sí	0001 0000074803	11/12/2015 12:00:00 AM	30070
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74810	Sí	0001 0000074810	11/12/2015 12:00:00 AM	30728
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74812	Sí	0001 0000074812	11/12/2015 12:00:00 AM	29790
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74814	Sí	0001 0000074814	11/12/2015 12:00:00 AM	29850
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74821	Sí	0001 0000074821	12/12/2015 12:00:00 AM	29930
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74867	Sí	0001 0000074867	14/12/2015 12:00:00 AM	33380
1	106317	0001 00106317	02/01/2016	1868	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16		3	95,2600			1	106317	1	74868	Sí	0001 0000074868	14/12/2015 12:00:00 AM	20897
1	106318	0001 00106318	02/01/2016	3164	240		LAS YEGUAS	TRIG	1516	TRIGO COSECHA 15/16	9,1000	3	92,3000			1	106318	1	74819	Sí	0001 0000074819	12/12/2015 12:00:00 AM	26879
1	106377	0001 00106377	04/01/2016	1803	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16		1	92,8000	238,00		1	106377	21	16801	Sí	0021 0000016801	04/01/2016 12:00:00 AM	29580
1	106377	0001 00106377	04/01/2016	1803	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16		1	92,8000	238,00		1	106377	21	16803	Sí	0021 0000016803	04/01/2016 12:00:00 AM	29380
1	106378	0001 00106378	05/01/2016	1817	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16	8,5025	1	93,0100	305,00		1	106378	21	16815	Sí	0021 0000016815	05/01/2016 12:00:00 AM	29200
1	106378	0001 00106378	05/01/2016	1817	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16	8,5025	1	93,0100	305,00		1	106378	21	16817	Sí	0021 0000016817	05/01/2016 12:00:00 AM	29980
1	106379	0001 00106379	06/01/2016	1825	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16		1	93,6000	305,00		1	106379	21	16823	Sí	0021 0000016823	06/01/2016 12:00:00 AM	28620
1	106379	0001 00106379	06/01/2016	1825	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16		1	93,6000	305,00		1	106379	21	16825	Sí	0021 0000016825	06/01/2016 12:00:00 AM	28500
1	106380	0001 00106380	07/01/2016	1839	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16		1	93,2000	141,00		1	106380	21	16837	Sí	0021 0000016837	07/01/2016 12:00:00 AM	29200
1	106380	0001 00106380	07/01/2016	1839	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16		1	93,2000	141,00		1	106380	21	16839	Sí	0021 0000016839	07/01/2016 12:00:00 AM	29200
1	106381	0001 00106381	02/01/2016	1698	5443		LA CHICHILA	TRIG	1516	TRIGO COSECHA 15/16		2	98,4000	132,17		1	106381	21	16694	Sí	0021 0000016694	21/12/2015 12:00:00 AM	29352
1	106381	0001 00106381	02/01/2016	1698	5443		LA CHICHILA	TRIG	1516	TRIGO COSECHA 15/16		2	98,4000	132,17		1	106381	21	16696	Sí	0021 0000016696	21/12/2015 12:00:00 AM	28255
1	106381	0001 00106381	02/01/2016	1698	5443		LA CHICHILA	TRIG	1516	TRIGO COSECHA 15/16		2	98,4000	132,17		1	106381	21	16698	Sí	0021 0000016698	21/12/2015 12:00:00 AM	31087
1	106382	0001 00106382	05/01/2016	1773	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16	9,5333	1	96,6000	133,12		1	106382	21	16767	Sí	0021 0000016767	30/12/2015 12:00:00 AM	29073
1	106382	0001 00106382	05/01/2016	1773	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16	9,5333	1	96,6000	133,12		1	106382	21	16771	Sí	0021 0000016771	30/12/2015 12:00:00 AM	30269
1	106382	0001 00106382	05/01/2016	1773	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16	9,5333	1	96,6000	133,12		1	106382	21	16773	Sí	0021 0000016773	30/12/2015 12:00:00 AM	28255
1	106383	0001 00106383	06/01/2016	1797	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000	133,26		1	106383	21	16793	Sí	0021 0000016793	31/12/2015 12:00:00 AM	30070
1	106383	0001 00106383	06/01/2016	1797	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000	133,26		1	106383	21	16795	Sí	0021 0000016795	31/12/2015 12:00:00 AM	30249
1	106383	0001 00106383	06/01/2016	1797	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000	133,26		1	106383	21	16797	Sí	0021 0000016797	31/12/2015 12:00:00 AM	29631
1	106384	0001 00106384	07/01/2016	1777	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16	9,5667	1	96,7000	130,74		1	106384	21	16769	Sí	0021 0000016769	30/12/2015 12:00:00 AM	29552
1	106384	0001 00106384	07/01/2016	1777	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16	9,5667	1	96,7000	130,74		1	106384	21	16775	Sí	0021 0000016775	30/12/2015 12:00:00 AM	29970
1	106384	0001 00106384	07/01/2016	1777	5464		HARAS SAN CARLOS	TRIG	1516	TRIGO COSECHA 15/16	9,5667	1	96,7000	130,74		1	106384	21	16777	Sí	0021 0000016777	30/12/2015 12:00:00 AM	29731
1	106390	0001 00106390	02/01/2016	1472	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			94,3500	459,00		1	106390	22	9462	Sí	0022 0000009462	18/12/2015 12:00:00 AM	26254
1	106390	0001 00106390	02/01/2016	1472	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			94,3500	459,00		1	106390	22	9464	Sí	0022 0000009464	18/12/2015 12:00:00 AM	27235
1	106390	0001 00106390	02/01/2016	1472	30546		KARINA CAMPOS	GIRA	1516	GIRASOL COSECHA 15/16			94,3500	459,00		1	106390	22	9472	Sí	0022 0000009472	18/12/2015 12:00:00 AM	28275
1	106391	0001 00106391	02/01/2016	1522	30551		MARTINEZ EDUARDO	GIRA	1516	GIRASOL COSECHA 15/16			94,1500	153,00		1	106391	22	9522	Sí	0022 0000009522	19/12/2015 12:00:00 AM	30140
1	106392	0001 00106392	02/01/2016	1602	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			91,9000	153,00		1	106392	22	9602	Sí	0022 0000009602	21/12/2015 12:00:00 AM	28199
1	106393	0001 00106393	06/01/2016	1612	30524		ZORATTI	GIRA	1516	GIRASOL COSECHA 15/16			98,4400	612,00		1	106393	22	9604	Sí	0022 0000009604	21/12/2015 12:00:00 AM	27913
1	106393	0001 00106393	06/01/2016	1612	30524		ZORATTI	GIRA	1516	GIRASOL COSECHA 15/16			98,4400	612,00		1	106393	22	9606	Sí	0022 0000009606	21/12/2015 12:00:00 AM	29093
1	106393	0001 00106393	06/01/2016	1612	30524		ZORATTI	GIRA	1516	GIRASOL COSECHA 15/16			98,4400	612,00		1	106393	22	9610	Sí	0022 0000009610	21/12/2015 12:00:00 AM	28019
1	106393	0001 00106393	06/01/2016	1612	30524		ZORATTI	GIRA	1516	GIRASOL COSECHA 15/16			98,4400	612,00		1	106393	22	9612	Sí	0022 0000009612	21/12/2015 12:00:00 AM	29480
1	106394	0001 00106394	06/01/2016	1590	30812		SENA	GIRA	1516	GIRASOL COSECHA 15/16			92,0900	306,00		1	106394	22	9588	Sí	0022 0000009588	21/12/2015 12:00:00 AM	29475
1	106394	0001 00106394	06/01/2016	1590	30812		SENA	GIRA	1516	GIRASOL COSECHA 15/16			92,0900	306,00		1	106394	22	9590	Sí	0022 0000009590	21/12/2015 12:00:00 AM	28491
1	106395	0001 00106395	06/01/2016	1715	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			97,2900	765,00		1	106395	22	9666	Sí	0022 0000009666	23/12/2015 12:00:00 AM	28640
1	106395	0001 00106395	06/01/2016	1715	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			97,2900	765,00		1	106395	22	9668	Sí	0022 0000009668	23/12/2015 12:00:00 AM	30120
1	106395	0001 00106395	06/01/2016	1715	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			97,2900	765,00		1	106395	22	9670	Sí	0022 0000009670	23/12/2015 12:00:00 AM	30280
1	106395	0001 00106395	06/01/2016	1715	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			97,2900	765,00		1	106395	22	9672	Sí	0022 0000009672	23/12/2015 12:00:00 AM	27600
1	106395	0001 00106395	06/01/2016	1715	31002		GORDYCZYK AVIA TERAI	GIRA	1516	GIRASOL COSECHA 15/16			97,2900	765,00		1	106395	22	9715	Sí	0022 0000009715	24/12/2015 12:00:00 AM	27820
1	106398	0001 00106398	06/01/2016	1721	30762		RULO	GIRA	1516	GIRASOL COSECHA 15/16			106,4800	132,50		1	106398	22	9721	Sí	0022 0000009721	26/12/2015 12:00:00 AM	28020
1	106404	0001 00106404	09/01/2016	1233	188		LAS MATRERAS	ARVE	1516	ARVEJA COSECHA 15/16			97,9000			1	106404	1	75232	Sí	0001 0000075232	09/01/2016 12:00:00 AM	28927
1	106404	0001 00106404	09/01/2016	1233	188		LAS MATRERAS	ARVE	1516	ARVEJA COSECHA 15/16			97,9000			1	106404	1	75233	Sí	0001 0000075233	09/01/2016 12:00:00 AM	28992
1	106405	0001 00106405	07/01/2016	1176	203		LA MERCED	ARVE	1516	ARVEJA COSECHA 15/16			96,6400			1	106405	1	75174	Sí	0001 0000075174	07/01/2016 12:00:00 AM	28019
1	106405	0001 00106405	07/01/2016	1176	203		LA MERCED	ARVE	1516	ARVEJA COSECHA 15/16			96,6400			1	106405	1	75176	Sí	0001 0000075176	07/01/2016 12:00:00 AM	28514
1	106411	0001 00106411	22/12/2016	1991	585		EL PARAISO	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000			1	106411	1	74979	Sí	0001 0000074979	21/12/2015 12:00:00 AM	34396
1	106411	0001 00106411	22/12/2016	1991	585		EL PARAISO	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000			1	106411	1	74980	Sí	0001 0000074980	21/12/2015 12:00:00 AM	37487
1	106411	0001 00106411	22/12/2016	1991	585		EL PARAISO	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000			1	106411	1	74981	Sí	0001 0000074981	21/12/2015 12:00:00 AM	31645
1	106411	0001 00106411	22/12/2016	1991	585		EL PARAISO	TRIG	1516	TRIGO COSECHA 15/16		2	96,2000			1	106411	1	74991	Sí	0001 0000074991	22/12/2015 12:00:00 AM	19960
1	106412	0001 00106412	06/01/2016	1964	194		LA LUCIA DEL MONTE SA	TRIG	1516	TRIGO COSECHA 15/16		3	91,4000			1	106412	1	74964	Sí	0001 0000074964	18/12/2015 12:00:00 AM	30947
1	106413	0001 00106413	06/01/2016	1969	708		LOS BADENES (LA LUCIA DEL MONTE)	TRIG	1516	TRIGO COSECHA 15/16		3	93,0000			1	106413	1	74968	Sí	0001 0000074968	19/12/2015 12:00:00 AM	29132
1	106413	0001 00106413	06/01/2016	1969	708		LOS BADENES (LA LUCIA DEL MONTE)	TRIG	1516	TRIGO COSECHA 15/16		3	93,0000			1	106413	1	74969	Sí	0001 0000074969	19/12/2015 12:00:00 AM	29172
1	106414	0001 00106414	06/01/2016	1967	523		LOS ALMENDROS	TRIG	1516	TRIGO COSECHA 15/16		2	98,2000			1	106414	1	74965	Sí	0001 0000074965	19/12/2015 12:00:00 AM	31206
1	106414	0001 00106414	06/01/2016	1967	523		LOS ALMENDROS	TRIG	1516	TRIGO COSECHA 15/16		2	98,2000			1	106414	1	74966	Sí	0001 0000074966	19/12/2015 12:00:00 AM	32781
1	106414	0001 00106414	06/01/2016	1967	523		LOS ALMENDROS	TRIG	1516	TRIGO COSECHA 15/16		2	98,2000			1	106414	1	74967	Sí	0001 0000074967	19/12/2015 12:00:00 AM	33878
1	106437	0001 00106437	10/01/2016	1625	30552		NARDELLI ROBER	GIRA	1516	GIRASOL COSECHA 15/16			86,9000	153,00		1	106437	22	9625	Sí	0022 0000009625	22/12/2015 12:00:00 AM	24210
1	106442	0001 00106442	09/01/2016	1755	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,0000	306,00		1	106442	22	9713	Sí	0022 0000009713	24/12/2015 12:00:00 AM	28599
1	106442	0001 00106442	09/01/2016	1755	30810		PALACIOS OESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,0000	306,00		1	106442	22	9755	Sí	0022 0000009755	29/12/2015 12:00:00 AM	30520
1	106469	0001 00106469	11/01/2016	1992	30811		PALACIOS ESTE	GIRA	1516	GIRASOL COSECHA 15/16			94,3000			1	106469	22	9992	Sí	0022 0000009992	11/01/2016 12:00:00 AM	29830
1	106502	0001 00106502	10/01/2016	1885	102		EL RANCHITO	TRIG	1516	TRIGO COSECHA 15/16	8,5650	1	93,2600	457,50		1	106502	21	16843	Sí	0021 0000016843	07/01/2016 12:00:00 AM	29700
